Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Pool Play,Open Contender,Group G,1,Single game,Akimbo,Weeks/White,Akimbo,21,14,,,,,Jared Beaufait,Chase Meyer,,Brooks Weeks,Caleb White,
Pool Play,Open Contender,Group H,1,Single game,Biggie’s Step-Dads,Out Of System,Biggie’s Step-Dads,21,13,,,,,Clifford Amadeo LeVeque,Nick Evanko,,Chris Hartings,Aleks Essen,
Pool Play,Open Contender,Group H,1,Single game,Yum Yum Shop,Dethrone,Dethrone,16,21,,,,,Brandon Stokes,Dalton Gilder,,Patricio Duran,Ryan Fernandez,
Pool Play,Open Contender,Group I,1,Single game,Disordered,Beauty and the Beast,Disordered,21,12,,,,,Andrew Greer,Solomon Berry,,Thomas Langlois,William Chenier,
Pool Play,Open Contender,Group I,1,Single game,Shockwave,Green,Shockwave,21,13,,,,,Sam Bunze,John Buchanan,,Lucas Hope,Connor Prelich,
Pool Play,Open Contender,Group J,1,Single game,Shorter & Taller,Cubbies,Shorter & Taller,21,14,,,,,Caleb Shorter,Andrew Sullivan,,Sam Mccune,Riley Nassour,
Pool Play,Open Contender,Group J,1,Single game,Bruh moment,Chicken Wing,Bruh moment,21,12,,,,,Garrett Blanchard,Jacob Arzaga,,Justin Wang,Kevin Chen,
Pool Play,Open Contender,Group K,1,Single game,Allin/Bunze,2 Rookies,2 Rookies,18,21,,,,,Benjamin Bunze,Micah Allin,,Tyler Cisek,Preston Bies,
Pool Play,Open Contender,Group K,1,Single game,Coast to Coast,PBR SOSD Last Dance,Coast to Coast,21,17,,,,,Sam Clarke,Juan Moscoso,,Brian Perlson,Ezra Dantowitz,
Pool Play,Open Contender,Group L,1,Single game,Shower Party,Stout-U-Mah,Shower Party,21,19,,,,,Henry Pilliod,Olivier Laurin,,Jared Kula,Brady Van Straten,
Pool Play,Open Contender,Group L,1,Single game,TBR Engorged,Free On Mach,TBR Engorged,21,13,,,,,Cole Maddox,Brandon Tice,,Pat Marinich,Demitri Forand,
Pool Play,Open Contender,Group M,1,Single game,O’Block B-Team,ABG Busty,O’Block B-Team,21,13,,,,,Neal Bergman,Joey Reynolds,,Jeremy Lee,Peyton Stack,
Pool Play,Open Contender,Group M,1,Single game,Cleveland Cowboys,cloudy with A chance of servball,cloudy with A chance of servball,23,25,,,,,Daniel Patten,Levi Rogers,,Adam Weiss,Chase Bremner,
Pool Play,Open Contender,Group N,1,Single game,Amnesia,Groovy Goofies,Amnesia,21,16,,,,,Tyler Stokes,Garrett Carver,,Guillaume Boilard,Samuel Poirier,
Pool Play,Open Contender,Group N,1,Single game,Moo Deng,TSA,Moo Deng,25,23,,,,,Kurt Lannetti,Liam Sherron,,Braedan Thomas,Harrison Baisden,
Pool Play,Open Contender,Group O,1,Single game,Dinomite,Oops,Dinomite,21,19,,,,,Auriel Wish,Charlie Camarena,,Jackson Biggs,Javier Vidal,
Pool Play,Open Contender,Group O,1,Single game,Camp Mak-A-Dream,Freakuency Shift,Camp Mak-A-Dream,21,11,,,,,Josef Quispe,Tommy Drake,,Seth Cutler,Prady Vijayakumar,
Pool Play,Open Contender,Group P,1,Single game,The Diamond Dogs,Relentless D,The Diamond Dogs,21,16,,,,,Bennett Anderson,Reid Pfutzenreuter,,John Putney,Ethan Westfall,
Pool Play,Open Contender,Group P,1,Single game,LL Come & Go,Captain 🇨🇦,LL Come & Go,21,19,,,,,Mike Garrett,Jake Mottershead,,Reilly Paquette,Peter Lam,
Pool Play,Open Contender,Group Q,1,Single game,Weather boys,COM'ON !!!,Weather boys,21,15,,,,,Joey Maichen,Charles Tipton,,Luc Vincent Guay,Xavier Lambert,
Pool Play,Open Contender,Group Q,1,Single game,MLR,Knotty Beans,Knotty Beans,17,21,,,,,Rob's Traveler,Tim Lacagnina,,Coleman Epperson,Ryan Fitzgerald,
Pool Play,Open Contender,Group A,2,Single game,Fowler/Hinkle,Freak Martha,Fowler/Hinkle,21,14,,,,,Kyle Fowler,fredric hinkle,,Jake Martha,Kelly O’Connor,
Pool Play,Open Contender,Group A,2,Single game,JJ Dr. Jackal and Mr. Fried,Straight Outta Brittingham,JJ Dr. Jackal and Mr. Fried,21,18,,,,,Grant Marshall,James Ledbetter,,Devon Lee,Anthony Winney,
Pool Play,Open Contender,Group B,2,Single game,Push 'til Failure,HowMuchWoodWouldJackWoodIfJackCould,HowMuchWoodWouldJackWoodIfJackCould,14,21,,,,,Tyler Fernandez,Josh Hutko,,Jackson Wood,Izayah Gibson,
Pool Play,Open Contender,Group B,2,Single game,hella breaks,Too Much Sandwich,hella breaks,21,11,,,,,Caleb Brock,Drew Ryder,,Joseph Motto,Sean Caufield,
Pool Play,Open Contender,Group C,2,Single game,Glizzy Gladiators,Grant/Capobianco,Glizzy Gladiators,21,16,,,,,Jacob Summers,Polk Denmark,,Michael Capobianco,Dustin Grant,
Pool Play,Open Contender,Group C,2,Single game,Quality Control,Munchkins,Quality Control,21,12,,,,,Samuel Corey,Artie Singer,,Jack Walker,Samuel Davis,
Pool Play,Open Contender,Group D,2,Single game,Road Rage,VBR BARNBALL,Road Rage,21,13,,,,,Matt Spolarich,Justin Shaytar,,Nathan Montgomery,James Mitchum,
Pool Play,Open Contender,Group D,2,Single game,The Klondike Bars,Keener’s weeners and Sid’s kids,The Klondike Bars,21,15,,,,,Caleb Jarrett,Chandler Hertzler,,Tyler Keener,Sidney Mathues,
Pool Play,Open Contender,Group E,2,Single game,Boogie Woogie,David/Marlon,Boogie Woogie,21,18,,,,,Adam Porter,Ben Savage,,Marlon Fleming,David Gonzales,
Pool Play,Open Contender,Group E,2,Single game,fathomable,CCR - Jets dead?,fathomable,21,14,,,,,Bradley Clark,Bransen Eppes,,Matt Garbecki,Gabe Packevicz,
Pool Play,Open Contender,Group F,2,Single game,Kyler/Church,Limitless Faith,Kyler/Church,21,11,,,,,Kyler Cote,Taylor Church,,Ethan Domster,Andrew Raber,
Pool Play,Open Contender,Group F,2,Single game,Bait and Switch,Reid's Practice Squad,Reid's Practice Squad,18,21,,,,,Owen Bass,Ellis Bass,,Maciah Aldrich,Jon Moe,
Pool Play,Open Contender,Group G,2,Single game,Chu là,Weeks/White,Chu là,21,9,,,,,Thomas Déry,Guillaume Bilodeau,,Brooks Weeks,Caleb White,
Pool Play,Open Contender,Group G,2,Single game,Akimbo,WE BRING THE BOOM,Akimbo,23,21,,,,,Jared Beaufait,Chase Meyer,,Henrik Hoeldtke,Dan Bonowski,
Pool Play,Open Contender,Group H,2,Single game,Biggie’s Step-Dads,Dethrone,Biggie’s Step-Dads,21,9,,,,,Clifford Amadeo LeVeque,Nick Evanko,,Patricio Duran,Ryan Fernandez,
Pool Play,Open Contender,Group H,2,Single game,Yum Yum Shop,Out Of System,Out Of System,16,21,,,,,Brandon Stokes,Dalton Gilder,,Chris Hartings,Aleks Essen,
Pool Play,Open Contender,Group I,2,Single game,Disordered,Green,Disordered,21,18,,,,,Andrew Greer,Solomon Berry,,Lucas Hope,Connor Prelich,
Pool Play,Open Contender,Group I,2,Single game,Shockwave,Beauty and the Beast,Beauty and the Beast,13,21,,,,,Sam Bunze,John Buchanan,,Thomas Langlois,William Chenier,
Pool Play,Open Contender,Group J,2,Single game,Shorter & Taller,Chicken Wing,Shorter & Taller,21,19,,,,,Caleb Shorter,Andrew Sullivan,,Justin Wang,Kevin Chen,
Pool Play,Open Contender,Group J,2,Single game,Bruh moment,Cubbies,Bruh moment,21,19,,,,,Garrett Blanchard,Jacob Arzaga,,Sam Mccune,Riley Nassour,
Pool Play,Open Contender,Group K,2,Single game,Allin/Bunze,PBR SOSD Last Dance,Allin/Bunze,21,18,,,,,Benjamin Bunze,Micah Allin,,Brian Perlson,Ezra Dantowitz,
Pool Play,Open Contender,Group K,2,Single game,Coast to Coast,2 Rookies,2 Rookies,23,25,,,,,Sam Clarke,Juan Moscoso,,Tyler Cisek,Preston Bies,
Pool Play,Open Contender,Group L,2,Single game,Shower Party,Free On Mach,Shower Party,21,19,,,,,Henry Pilliod,Olivier Laurin,,Pat Marinich,Demitri Forand,
Pool Play,Open Contender,Group L,2,Single game,TBR Engorged,Stout-U-Mah,TBR Engorged,21,16,,,,,Cole Maddox,Brandon Tice,,Jared Kula,Brady Van Straten,
Pool Play,Open Contender,Group M,2,Single game,O’Block B-Team,cloudy with A chance of servball,O’Block B-Team,21,15,,,,,Neal Bergman,Joey Reynolds,,Adam Weiss,Chase Bremner,
Pool Play,Open Contender,Group M,2,Single game,Cleveland Cowboys,ABG Busty,Cleveland Cowboys,21,13,,,,,Daniel Patten,Levi Rogers,,Jeremy Lee,Peyton Stack,
Pool Play,Open Contender,Group N,2,Single game,Amnesia,TSA,Amnesia,21,15,,,,,Tyler Stokes,Garrett Carver,,Braedan Thomas,Harrison Baisden,
Pool Play,Open Contender,Group N,2,Single game,Moo Deng,Groovy Goofies,Moo Deng,22,20,,,,,Kurt Lannetti,Liam Sherron,,Guillaume Boilard,Samuel Poirier,
Pool Play,Open Contender,Group O,2,Single game,Dinomite,Freakuency Shift,Dinomite,21,13,,,,,Auriel Wish,Charlie Camarena,,Seth Cutler,Prady Vijayakumar,
Pool Play,Open Contender,Group O,2,Single game,Camp Mak-A-Dream,Oops,Camp Mak-A-Dream,21,14,,,,,Josef Quispe,Tommy Drake,,Jackson Biggs,Javier Vidal,
Pool Play,Open Contender,Group P,2,Single game,The Diamond Dogs,Captain 🇨🇦,The Diamond Dogs,21,13,,,,,Bennett Anderson,Reid Pfutzenreuter,,Reilly Paquette,Peter Lam,
Pool Play,Open Contender,Group P,2,Single game,LL Come & Go,Relentless D,LL Come & Go,21,11,,,,,Mike Garrett,Jake Mottershead,,John Putney,Ethan Westfall,
Pool Play,Open Contender,Group Q,2,Single game,Weather boys,Knotty Beans,Weather boys,25,24,,,,,Joey Maichen,Charles Tipton,,Coleman Epperson,Ryan Fitzgerald,
Pool Play,Open Contender,Group Q,2,Single game,MLR,COM'ON !!!,MLR,21,12,,,,,Rob's Traveler,Tim Lacagnina,,Luc Vincent Guay,Xavier Lambert,
Pool Play,Open Contender,Group A,3,Single game,Fowler/Hinkle,JJ Dr. Jackal and Mr. Fried,Fowler/Hinkle,21,17,,,,,Kyle Fowler,fredric hinkle,,Grant Marshall,James Ledbetter,
Pool Play,Open Contender,Group A,3,Single game,Freak Martha,Straight Outta Brittingham,Straight Outta Brittingham,18,21,,,,,Jake Martha,Kelly O’Connor,,Devon Lee,Anthony Winney,
Pool Play,Open Contender,Group B,3,Single game,Push 'til Failure,hella breaks,Push 'til Failure,21,19,,,,,Tyler Fernandez,Josh Hutko,,Caleb Brock,Drew Ryder,
Pool Play,Open Contender,Group B,3,Single game,HowMuchWoodWouldJackWoodIfJackCould,Too Much Sandwich,HowMuchWoodWouldJackWoodIfJackCould,21,17,,,,,Jackson Wood,Izayah Gibson,,Joseph Motto,Sean Caufield,
Pool Play,Open Contender,Group C,3,Single game,Glizzy Gladiators,Quality Control,Glizzy Gladiators,21,9,,,,,Jacob Summers,Polk Denmark,,Samuel Corey,Artie Singer,
Pool Play,Open Contender,Group C,3,Single game,Grant/Capobianco,Munchkins,Grant/Capobianco,21,19,,,,,Michael Capobianco,Dustin Grant,,Jack Walker,Samuel Davis,
Pool Play,Open Contender,Group D,3,Single game,Road Rage,The Klondike Bars,Road Rage,21,17,,,,,Matt Spolarich,Justin Shaytar,,Caleb Jarrett,Chandler Hertzler,
Pool Play,Open Contender,Group D,3,Single game,VBR BARNBALL,Keener’s weeners and Sid’s kids,VBR BARNBALL,21,18,,,,,Nathan Montgomery,James Mitchum,,Tyler Keener,Sidney Mathues,
Pool Play,Open Contender,Group E,3,Single game,Boogie Woogie,fathomable,Boogie Woogie,22,20,,,,,Adam Porter,Ben Savage,,Bradley Clark,Bransen Eppes,
Pool Play,Open Contender,Group E,3,Single game,David/Marlon,CCR - Jets dead?,CCR - Jets dead?,18,21,,,,,Marlon Fleming,David Gonzales,,Matt Garbecki,Gabe Packevicz,
Pool Play,Open Contender,Group F,3,Single game,Kyler/Church,Bait and Switch,Kyler/Church,21,15,,,,,Kyler Cote,Taylor Church,,Owen Bass,Ellis Bass,
Pool Play,Open Contender,Group F,3,Single game,Limitless Faith,Reid's Practice Squad,Reid's Practice Squad,18,21,,,,,Ethan Domster,Andrew Raber,,Maciah Aldrich,Jon Moe,
Pool Play,Open Contender,Group G,3,Single game,Chu là,Akimbo,Chu là,22,20,,,,,Thomas Déry,Guillaume Bilodeau,,Jared Beaufait,Chase Meyer,
Pool Play,Open Contender,Group G,3,Single game,Weeks/White,WE BRING THE BOOM,Weeks/White,21,17,,,,,Brooks Weeks,Caleb White,,Henrik Hoeldtke,Dan Bonowski,
Pool Play,Open Contender,Group H,3,Single game,Biggie’s Step-Dads,Yum Yum Shop,Biggie’s Step-Dads,21,14,,,,,Clifford Amadeo LeVeque,Nick Evanko,,Brandon Stokes,Dalton Gilder,
Pool Play,Open Contender,Group H,3,Single game,Dethrone,Out Of System,Out Of System,15,21,,,,,Patricio Duran,Ryan Fernandez,,Chris Hartings,Aleks Essen,
Pool Play,Open Contender,Group I,3,Single game,Disordered,Shockwave,Shockwave,17,21,,,,,Andrew Greer,Solomon Berry,,Sam Bunze,John Buchanan,
Pool Play,Open Contender,Group I,3,Single game,Green,Beauty and the Beast,Beauty and the Beast,20,22,,,,,Lucas Hope,Connor Prelich,,Thomas Langlois,William Chenier,
Pool Play,Open Contender,Group J,3,Single game,Shorter & Taller,Bruh moment,Bruh moment,16,21,,,,,Caleb Shorter,Andrew Sullivan,,Garrett Blanchard,Jacob Arzaga,
Pool Play,Open Contender,Group J,3,Single game,Chicken Wing,Cubbies,Cubbies,13,21,,,,,Justin Wang,Kevin Chen,,Sam Mccune,Riley Nassour,
Pool Play,Open Contender,Group K,3,Single game,Allin/Bunze,Coast to Coast,Coast to Coast,16,21,,,,,Benjamin Bunze,Micah Allin,,Sam Clarke,Juan Moscoso,
Pool Play,Open Contender,Group K,3,Single game,PBR SOSD Last Dance,2 Rookies,2 Rookies,17,21,,,,,Brian Perlson,Ezra Dantowitz,,Tyler Cisek,Preston Bies,
Pool Play,Open Contender,Group L,3,Single game,Shower Party,TBR Engorged,Shower Party,23,21,,,,,Henry Pilliod,Olivier Laurin,,Cole Maddox,Brandon Tice,
Pool Play,Open Contender,Group L,3,Single game,Free On Mach,Stout-U-Mah,Free On Mach,21,19,,,,,Pat Marinich,Demitri Forand,,Jared Kula,Brady Van Straten,
Pool Play,Open Contender,Group M,3,Single game,O’Block B-Team,Cleveland Cowboys,O’Block B-Team,25,24,,,,,Neal Bergman,Joey Reynolds,,Daniel Patten,Levi Rogers,
Pool Play,Open Contender,Group M,3,Single game,cloudy with A chance of servball,ABG Busty,cloudy with A chance of servball,21,15,,,,,Adam Weiss,Chase Bremner,,Jeremy Lee,Peyton Stack,
Pool Play,Open Contender,Group N,3,Single game,Amnesia,Moo Deng,Moo Deng,19,21,,,,,Tyler Stokes,Garrett Carver,,Kurt Lannetti,Liam Sherron,
Pool Play,Open Contender,Group N,3,Single game,TSA,Groovy Goofies,Groovy Goofies,18,21,,,,,Braedan Thomas,Harrison Baisden,,Guillaume Boilard,Samuel Poirier,
Pool Play,Open Contender,Group O,3,Single game,Dinomite,Camp Mak-A-Dream,Dinomite,21,18,,,,,Auriel Wish,Charlie Camarena,,Josef Quispe,Tommy Drake,
Pool Play,Open Contender,Group O,3,Single game,Freakuency Shift,Oops,Oops,19,21,,,,,Seth Cutler,Prady Vijayakumar,,Jackson Biggs,Javier Vidal,
Pool Play,Open Contender,Group P,3,Single game,The Diamond Dogs,LL Come & Go,The Diamond Dogs,21,18,,,,,Bennett Anderson,Reid Pfutzenreuter,,Mike Garrett,Jake Mottershead,
Pool Play,Open Contender,Group P,3,Single game,Captain 🇨🇦,Relentless D,Captain 🇨🇦,21,18,,,,,Reilly Paquette,Peter Lam,,John Putney,Ethan Westfall,
Pool Play,Open Contender,Group Q,3,Single game,Weather boys,MLR,MLR,17,21,,,,,Joey Maichen,Charles Tipton,,Rob's Traveler,Tim Lacagnina,
Pool Play,Open Contender,Group Q,3,Single game,Knotty Beans,COM'ON !!!,Knotty Beans,21,16,,,,,Coleman Epperson,Ryan Fitzgerald,,Luc Vincent Guay,Xavier Lambert,
Pool Play,Open Contender,Group A,4,Single game,Fowler/Hinkle,Straight Outta Brittingham,Fowler/Hinkle,21,15,,,,,Kyle Fowler,fredric hinkle,,Devon Lee,Anthony Winney,
Pool Play,Open Contender,Group A,4,Single game,JJ Dr. Jackal and Mr. Fried,Freak Martha,JJ Dr. Jackal and Mr. Fried,23,21,,,,,Grant Marshall,James Ledbetter,,Jake Martha,Kelly O’Connor,
Pool Play,Open Contender,Group B,4,Single game,Push 'til Failure,Too Much Sandwich,Too Much Sandwich,23,25,,,,,Tyler Fernandez,Josh Hutko,,Joseph Motto,Sean Caufield,
Pool Play,Open Contender,Group B,4,Single game,hella breaks,HowMuchWoodWouldJackWoodIfJackCould,hella breaks,21,15,,,,,Caleb Brock,Drew Ryder,,Jackson Wood,Izayah Gibson,
Pool Play,Open Contender,Group C,4,Single game,Glizzy Gladiators,Munchkins,Glizzy Gladiators,21,13,,,,,Jacob Summers,Polk Denmark,,Jack Walker,Samuel Davis,
Pool Play,Open Contender,Group C,4,Single game,Quality Control,Grant/Capobianco,Quality Control,21,12,,,,,Samuel Corey,Artie Singer,,Michael Capobianco,Dustin Grant,
Pool Play,Open Contender,Group D,4,Single game,Road Rage,Keener’s weeners and Sid’s kids,Keener’s weeners and Sid’s kids,16,21,,,,,Matt Spolarich,Justin Shaytar,,Tyler Keener,Sidney Mathues,
Pool Play,Open Contender,Group D,4,Single game,The Klondike Bars,VBR BARNBALL,VBR BARNBALL,21,23,,,,,Caleb Jarrett,Chandler Hertzler,,Nathan Montgomery,James Mitchum,
Pool Play,Open Contender,Group E,4,Single game,Boogie Woogie,CCR - Jets dead?,Boogie Woogie,21,12,,,,,Adam Porter,Ben Savage,,Matt Garbecki,Gabe Packevicz,
Pool Play,Open Contender,Group E,4,Single game,fathomable,David/Marlon,fathomable,21,19,,,,,Bradley Clark,Bransen Eppes,,Marlon Fleming,David Gonzales,
Pool Play,Open Contender,Group F,4,Single game,Kyler/Church,Reid's Practice Squad,Kyler/Church,21,15,,,,,Kyler Cote,Taylor Church,,Maciah Aldrich,Jon Moe,
Pool Play,Open Contender,Group F,4,Single game,Bait and Switch,Limitless Faith,Limitless Faith,22,24,,,,,Owen Bass,Ellis Bass,,Ethan Domster,Andrew Raber,
Pool Play,Open Contender,Group G,4,Single game,Chu là,WE BRING THE BOOM,Chu là,21,11,,,,,Thomas Déry,Guillaume Bilodeau,,Henrik Hoeldtke,Dan Bonowski,
Pool Play,Open Contender,Group G,4,Single game,Akimbo,Weeks/White,Akimbo,25,24,,,,,Jared Beaufait,Chase Meyer,,Brooks Weeks,Caleb White,
Pool Play,Open Contender,Group H,4,Single game,Biggie’s Step-Dads,Out Of System,Biggie’s Step-Dads,21,19,,,,,Clifford Amadeo LeVeque,Nick Evanko,,Chris Hartings,Aleks Essen,
Pool Play,Open Contender,Group H,4,Single game,Yum Yum Shop,Dethrone,Yum Yum Shop,21,19,,,,,Brandon Stokes,Dalton Gilder,,Patricio Duran,Ryan Fernandez,
Pool Play,Open Contender,Group I,4,Single game,Disordered,Beauty and the Beast,Beauty and the Beast,19,21,,,,,Andrew Greer,Solomon Berry,,Thomas Langlois,William Chenier,
Pool Play,Open Contender,Group I,4,Single game,Shockwave,Green,Green,21,23,,,,,Sam Bunze,John Buchanan,,Lucas Hope,Connor Prelich,
Pool Play,Open Contender,Group J,4,Single game,Shorter & Taller,Cubbies,Shorter & Taller,21,13,,,,,Caleb Shorter,Andrew Sullivan,,Sam Mccune,Riley Nassour,
Pool Play,Open Contender,Group J,4,Single game,Bruh moment,Chicken Wing,Bruh moment,21,19,,,,,Garrett Blanchard,Jacob Arzaga,,Justin Wang,Kevin Chen,
Pool Play,Open Contender,Group K,4,Single game,Allin/Bunze,2 Rookies,2 Rookies,16,21,,,,,Benjamin Bunze,Micah Allin,,Tyler Cisek,Preston Bies,
Pool Play,Open Contender,Group K,4,Single game,Coast to Coast,PBR SOSD Last Dance,Coast to Coast,21,13,,,,,Sam Clarke,Juan Moscoso,,Brian Perlson,Ezra Dantowitz,
Pool Play,Open Contender,Group L,4,Single game,Shower Party,Stout-U-Mah,Stout-U-Mah,18,21,,,,,Henry Pilliod,Olivier Laurin,,Jared Kula,Brady Van Straten,
Pool Play,Open Contender,Group L,4,Single game,TBR Engorged,Free On Mach,TBR Engorged,21,19,,,,,Cole Maddox,Brandon Tice,,Pat Marinich,Demitri Forand,
Pool Play,Open Contender,Group M,4,Single game,O’Block B-Team,ABG Busty,O’Block B-Team,21,11,,,,,Neal Bergman,Joey Reynolds,,Jeremy Lee,Peyton Stack,
Pool Play,Open Contender,Group M,4,Single game,Cleveland Cowboys,cloudy with A chance of servball,cloudy with A chance of servball,12,21,,,,,Daniel Patten,Levi Rogers,,Adam Weiss,Chase Bremner,
Pool Play,Open Contender,Group N,4,Single game,Amnesia,Groovy Goofies,Amnesia,21,10,,,,,Tyler Stokes,Garrett Carver,,Guillaume Boilard,Samuel Poirier,
Pool Play,Open Contender,Group N,4,Single game,Moo Deng,TSA,Moo Deng,21,14,,,,,Kurt Lannetti,Liam Sherron,,Braedan Thomas,Harrison Baisden,
Pool Play,Open Contender,Group O,4,Single game,Dinomite,Oops,Oops,19,21,,,,,Auriel Wish,Charlie Camarena,,Jackson Biggs,Javier Vidal,
Pool Play,Open Contender,Group O,4,Single game,Camp Mak-A-Dream,Freakuency Shift,Camp Mak-A-Dream,21,14,,,,,Josef Quispe,Tommy Drake,,Seth Cutler,Prady Vijayakumar,
Pool Play,Open Contender,Group P,4,Single game,The Diamond Dogs,Relentless D,The Diamond Dogs,21,13,,,,,Bennett Anderson,Reid Pfutzenreuter,,John Putney,Ethan Westfall,
Pool Play,Open Contender,Group P,4,Single game,LL Come & Go,Captain 🇨🇦,LL Come & Go,21,12,,,,,Mike Garrett,Jake Mottershead,,Reilly Paquette,Peter Lam,
Pool Play,Open Contender,Group Q,4,Single game,Weather boys,COM'ON !!!,Weather boys,25,24,,,,,Joey Maichen,Charles Tipton,,Luc Vincent Guay,Xavier Lambert,
Pool Play,Open Contender,Group Q,4,Single game,MLR,Knotty Beans,Knotty Beans,20,22,,,,,Rob's Traveler,Tim Lacagnina,,Coleman Epperson,Ryan Fitzgerald,
Pool Play,Open Contender,Group A,5,Single game,Fowler/Hinkle,Freak Martha,Fowler/Hinkle,21,10,,,,,Kyle Fowler,fredric hinkle,,Jake Martha,Kelly O’Connor,
Pool Play,Open Contender,Group A,5,Single game,JJ Dr. Jackal and Mr. Fried,Straight Outta Brittingham,JJ Dr. Jackal and Mr. Fried,21,14,,,,,Grant Marshall,James Ledbetter,,Devon Lee,Anthony Winney,
Pool Play,Open Contender,Group B,5,Single game,Push 'til Failure,HowMuchWoodWouldJackWoodIfJackCould,HowMuchWoodWouldJackWoodIfJackCould,19,21,,,,,Tyler Fernandez,Josh Hutko,,Jackson Wood,Izayah Gibson,
Pool Play,Open Contender,Group B,5,Single game,hella breaks,Too Much Sandwich,hella breaks,21,15,,,,,Caleb Brock,Drew Ryder,,Joseph Motto,Sean Caufield,
Pool Play,Open Contender,Group C,5,Single game,Glizzy Gladiators,Grant/Capobianco,Glizzy Gladiators,21,13,,,,,Jacob Summers,Polk Denmark,,Michael Capobianco,Dustin Grant,
Pool Play,Open Contender,Group C,5,Single game,Quality Control,Munchkins,Quality Control,21,17,,,,,Samuel Corey,Artie Singer,,Jack Walker,Samuel Davis,
Pool Play,Open Contender,Group D,5,Single game,Road Rage,VBR BARNBALL,Road Rage,22,20,,,,,Matt Spolarich,Justin Shaytar,,Nathan Montgomery,James Mitchum,
Pool Play,Open Contender,Group D,5,Single game,The Klondike Bars,Keener’s weeners and Sid’s kids,Keener’s weeners and Sid’s kids,17,21,,,,,Caleb Jarrett,Chandler Hertzler,,Tyler Keener,Sidney Mathues,
Pool Play,Open Contender,Group E,5,Single game,Boogie Woogie,David/Marlon,Boogie Woogie,22,20,,,,,Adam Porter,Ben Savage,,Marlon Fleming,David Gonzales,
Pool Play,Open Contender,Group E,5,Single game,fathomable,CCR - Jets dead?,fathomable,21,14,,,,,Bradley Clark,Bransen Eppes,,Matt Garbecki,Gabe Packevicz,
Pool Play,Open Contender,Group F,5,Single game,Kyler/Church,Limitless Faith,Kyler/Church,21,10,,,,,Kyler Cote,Taylor Church,,Ethan Domster,Andrew Raber,
Pool Play,Open Contender,Group F,5,Single game,Bait and Switch,Reid's Practice Squad,Bait and Switch,21,16,,,,,Owen Bass,Ellis Bass,,Maciah Aldrich,Jon Moe,
Pool Play,Open Contender,Group G,5,Single game,Chu là,Weeks/White,Chu là,21,11,,,,,Thomas Déry,Guillaume Bilodeau,,Brooks Weeks,Caleb White,
Pool Play,Open Contender,Group G,5,Single game,Akimbo,WE BRING THE BOOM,Akimbo,21,18,,,,,Jared Beaufait,Chase Meyer,,Henrik Hoeldtke,Dan Bonowski,
Pool Play,Open Contender,Group H,5,Single game,Biggie’s Step-Dads,Dethrone,Biggie’s Step-Dads,21,16,,,,,Clifford Amadeo LeVeque,Nick Evanko,,Patricio Duran,Ryan Fernandez,
Pool Play,Open Contender,Group H,5,Single game,Yum Yum Shop,Out Of System,Yum Yum Shop,22,20,,,,,Brandon Stokes,Dalton Gilder,,Chris Hartings,Aleks Essen,
Pool Play,Open Contender,Group I,5,Single game,Disordered,Green,Disordered,21,16,,,,,Andrew Greer,Solomon Berry,,Lucas Hope,Connor Prelich,
Pool Play,Open Contender,Group I,5,Single game,Shockwave,Beauty and the Beast,Shockwave,21,12,,,,,Sam Bunze,John Buchanan,,Thomas Langlois,William Chenier,
Pool Play,Open Contender,Group J,5,Single game,Shorter & Taller,Chicken Wing,Shorter & Taller,21,7,,,,,Caleb Shorter,Andrew Sullivan,,Justin Wang,Kevin Chen,
Pool Play,Open Contender,Group J,5,Single game,Bruh moment,Cubbies,Cubbies,19,21,,,,,Garrett Blanchard,Jacob Arzaga,,Sam Mccune,Riley Nassour,
Pool Play,Open Contender,Group K,5,Single game,Allin/Bunze,PBR SOSD Last Dance,Allin/Bunze,21,16,,,,,Benjamin Bunze,Micah Allin,,Brian Perlson,Ezra Dantowitz,
Pool Play,Open Contender,Group K,5,Single game,Coast to Coast,2 Rookies,Coast to Coast,21,17,,,,,Sam Clarke,Juan Moscoso,,Tyler Cisek,Preston Bies,
Pool Play,Open Contender,Group L,5,Single game,Shower Party,Free On Mach,Shower Party,21,16,,,,,Henry Pilliod,Olivier Laurin,,Pat Marinich,Demitri Forand,
Pool Play,Open Contender,Group L,5,Single game,TBR Engorged,Stout-U-Mah,Stout-U-Mah,18,21,,,,,Cole Maddox,Brandon Tice,,Jared Kula,Brady Van Straten,
Pool Play,Open Contender,Group M,5,Single game,O’Block B-Team,cloudy with A chance of servball,O’Block B-Team,21,17,,,,,Neal Bergman,Joey Reynolds,,Adam Weiss,Chase Bremner,
Pool Play,Open Contender,Group M,5,Single game,Cleveland Cowboys,ABG Busty,Cleveland Cowboys,21,14,,,,,Daniel Patten,Levi Rogers,,Jeremy Lee,Peyton Stack,
Pool Play,Open Contender,Group N,5,Single game,Amnesia,TSA,TSA,16,21,,,,,Tyler Stokes,Garrett Carver,,Braedan Thomas,Harrison Baisden,
